Random waveform, supplied seed
Total number of intervals = 200 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628)
Average QPS expected = 50559
Timestamp start: 1684676027764
Timestamp end: 1684677228169

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      386.2   280.0   148.8   196.5   210.3   356.4   437.2   486.0   519.4   554.0   592.7   647.6   774.4  1232.9 11413.4  29107.0    29055
read      397.2   276.7   148.8   196.7   209.7   315.3   400.2   466.2   528.6   605.7   698.8   862.8  1222.2  1741.6  8047.3  64427.3    64324
read      346.1   313.7   160.7   224.8   245.5   326.6   357.1   374.1   388.0   402.1   424.8   459.2   561.9  4340.7 11329.4   5702.8     5705
read      386.2   273.0   148.8   195.7   208.4   303.3   365.9   409.9   457.9   554.9   687.4   940.0  1362.4  1980.1  7698.8  84667.2    84816
read      382.8   251.3   148.8   196.7   210.6   356.5   436.1   479.9   509.3   540.8   577.7   628.2   741.7  1757.8 12116.9  23625.3    23714
read      394.1   284.5   148.8   195.2   207.8   308.1   382.7   440.9   503.4   592.9   703.9   912.3  1317.9  1778.0  8817.9  74215.5    74116
read      378.3   222.6   148.8   198.7   212.7   357.8   432.5   471.7   497.4   525.0   556.0   599.7   699.7  2347.1  8080.0  19969.2    19948
read      399.1   247.0   148.8   194.8   207.5   350.1   444.3   504.1   550.4   599.7   657.2   745.8   970.9  1504.0  8127.0  44206.3    44213
read      380.3   318.5   148.8   199.2   213.3   357.4   433.6   472.1   496.6   522.7   550.6   593.3   697.0  3047.7 12295.5  19322.7    19454
read      345.6   243.1   160.7   217.3   236.9   334.3   369.3   388.1   400.3   416.7   435.4   467.0   540.3  3775.4  9927.9   7140.0     7190
read      419.7   271.3   148.8   198.7   211.9   343.0   448.6   527.5   588.4   652.0   733.5   869.8  1123.8  1545.8  8273.8  47644.2    47657
read      407.2   256.9   148.8   195.0   207.9   342.5   440.3   506.8   561.6   619.6   691.2   817.1  1090.0  1694.9  8021.4  44479.5    44399
read      348.8   295.0   160.7   220.3   239.9   331.0   363.7   382.1   395.2   410.4   431.4   464.2   560.2  4610.9 11119.1   6494.0     6481
read      338.4   234.7   160.7   222.1   241.9   323.7   353.9   369.9   382.5   397.5   417.7   449.0   540.4  3904.5  8306.3   5811.0     5807
read      384.7   297.2   148.8   193.9   206.3   299.7   364.6   412.2   464.9   561.4   682.6   918.6  1353.3  2013.9  9284.8  82968.2    83137
read      369.6   314.4   160.7   210.5   228.7   356.1   402.1   427.2   444.2   462.9   487.2   523.5   611.1  3749.3 12583.4   9561.8     9580
read      415.3   249.9   148.8   198.2   211.3   356.9   454.0   518.7   568.0   623.3   696.6   816.4  1076.7  2289.4  8256.1  37604.7    37385
read      407.5   302.8   148.8   197.2   210.7   360.7   452.6   509.0   550.4   593.8   650.0   746.4   971.4  2843.3 11535.4  33913.2    33706
read      404.2   261.9   148.8   196.5   210.0   362.3   455.0   513.8   554.9   597.4   648.0   728.6   924.7  1533.9  8564.9  35193.2    35204
read      396.5   261.8   148.8   193.9   206.3   334.2   430.9   498.1   550.7   606.4   671.3   775.0  1018.4  1565.5  8112.3  50338.0    50438
read      396.3   246.0   148.8   195.1   207.8   340.6   434.5   499.4   548.8   600.8   663.0   756.9   990.1  1368.4  8698.0  49041.8    48878
read      396.7   279.3   148.8   195.2   208.3   348.4   438.4   498.9   542.4   588.0   641.0   724.2   934.0  2713.3 11499.5  42656.7    42682
read      381.7   248.0   148.8   195.8   209.5   352.2   433.8   480.1   511.6   544.7   581.5   633.3   746.5  1827.1 11576.9  27385.7    27416
read      391.3   276.3   148.8   193.1   205.3   311.3   396.9   462.9   525.3   597.6   684.1   848.2  1195.4  1757.7  9108.6  64279.3    64424
read      387.3   257.4   148.8   192.5   204.7   313.1   398.1   464.4   522.6   589.7   668.5   805.2  1150.4  1608.9  7883.4  64345.2    64364
read      344.3   344.1   160.7   221.8   242.2   323.3   351.9   368.6   380.6   395.0   413.5   443.7   551.8  5875.6 12192.2   5448.2     5481
read      407.5   266.2   148.8   201.9   215.8   372.4   455.2   504.5   539.7   579.4   629.1   710.5   899.6  1640.0 11643.0  26189.5    26227
read      405.4   262.5   148.8   201.6   216.4   373.1   457.0   505.3   539.3   577.7   624.0   691.6   852.5  2268.1  9818.3  26678.0    26586
read      387.6   280.9   148.8   196.6   209.3   303.4   366.0   411.2   460.6   557.7   691.9   942.2  1361.7  1925.0  7687.6  86222.0    86286
read      378.8   207.7   148.8   196.2   209.8   354.5   433.4   478.5   508.2   539.6   575.0   624.0   733.0  1469.4  7935.7  24499.3    24452
read      379.6   259.3   148.8   195.5   209.0   353.0   431.9   477.1   508.1   540.8   579.3   631.1   740.1  1038.0 10077.5  26798.5    26832
read      380.4   229.3   148.8   193.8   206.8   350.7   430.7   479.3   512.6   547.6   587.6   641.8   767.5  1732.0  7757.3  29776.8    29795
read      392.9   246.5   148.8   193.2   205.8   340.0   431.9   494.5   542.6   592.4   648.9   739.5   979.7  1908.5  8161.8  46203.3    46224
read      386.2   279.5   148.8   195.2   207.8   300.2   364.1   409.7   460.7   560.4   693.4   938.6  1368.6  1906.8  8052.0  84557.2    84587
read      390.6   265.2   148.8   193.2   205.7   314.4   398.9   464.6   526.2   596.5   679.3   822.0  1179.1  1686.1  7856.2  63502.5    63389
read      396.9   259.2   148.8   194.2   207.0   342.7   438.4   504.3   554.1   603.8   662.7   748.3   960.7  1280.1  9228.2  46886.2    46953
read      390.2   283.3   148.8   198.2   211.2   306.6   366.8   408.5   453.1   546.4   691.0   960.7  1395.0  2062.8  7526.1  90333.5    90536
read      369.5   222.5   160.7   204.6   219.7   360.0   415.8   444.6   463.1   484.3   508.0   546.1   630.8  2282.3  8106.4  12572.0    12508
read      408.4   241.4   148.8   197.7   211.3   358.3   454.5   518.1   564.3   612.6   671.0   761.0   991.9  1480.3  8653.0  38423.2    38491
read      480.9   708.7   148.8   209.9   225.4   305.5   344.9   380.5   419.9   509.9   869.1  1514.5  3291.1  5875.1 28502.5  97690.7    97806
read      360.3   238.6   160.7   204.5   219.3   351.5   403.1   430.3   448.1   466.5   490.2   523.1   592.5  2090.8  9422.3  11835.5    11813
read      410.6   258.7   148.8   195.4   208.4   350.5   448.4   513.9   564.7   619.2   687.7   808.3  1095.8  1569.3  8984.7  39647.2    39665
read      402.9   268.7   148.8   193.8   206.3   326.1   423.2   495.5   558.5   626.0   704.5   850.5  1139.3  1593.6  9794.6  53707.8    53571
read      392.0   242.8   148.8   193.1   205.3   313.6   400.1   468.8   532.1   604.7   690.1   841.7  1193.1  1598.6  5652.3  63301.3    63215
read      386.6   286.3   148.8   193.5   205.8   299.5   367.7   419.5   474.2   573.5   698.5   925.2  1331.3  1969.1  8786.6  78446.5    78767
read      355.4   322.6   160.7   212.0   230.2   341.3   382.5   403.3   419.6   436.4   459.2   492.6   566.1  2962.8 16068.3   8612.5     8615
read      392.3   277.2   148.8   193.1   205.3   306.5   387.3   453.1   517.1   598.1   696.0   886.9  1281.3  1743.9  7956.9  67867.7    67903
read      364.5   213.7   148.8   198.5   212.0   350.9   416.7   449.9   470.6   494.0   521.5   561.8   639.4  2841.8  8180.1  16457.0    16398
read      392.5   231.4   148.8   192.6   204.9   329.0   422.6   489.3   545.6   603.7   672.6   778.3  1045.0  1542.3  7625.1  53229.3    53434
read      392.4   235.7   148.8   193.8   206.7   352.9   442.5   498.9   540.4   583.3   632.7   705.6   863.3  1475.5  8605.1  38089.0    38068
read      362.3   293.5   160.7   211.5   229.9   347.0   391.2   415.0   431.7   451.2   472.1   507.8   598.2  4193.2 15218.9   9149.0     9130
read      393.1   302.2   148.8   193.1   205.4   305.6   382.7   446.1   510.2   597.1   701.4   894.4  1309.4  1877.2 11712.7  69171.7    69227
read      397.8   255.5   148.8   195.7   209.1   355.8   447.9   505.6   547.5   590.8   640.7   718.8   885.6  1411.2  9795.9  37345.7    37496
read      385.2   269.4   148.8   195.3   208.0   300.8   365.2   412.0   462.9   562.4   693.0   930.7  1322.8  1940.1  7020.7  83979.5    83925
read      394.9   253.0   148.8   193.5   206.0   334.6   431.0   496.8   548.7   601.7   665.0   762.6  1003.3  1518.2  9040.1  50964.8    51037
read      391.4   265.4   148.8   194.7   207.8   356.1   442.6   496.1   534.0   573.9   620.0   684.6   844.6  1993.2  8481.6  33863.5    33690
read      390.9   248.8   148.8   192.6   205.1   332.9   426.3   491.2   542.6   595.2   655.5   748.0   986.7  1540.6  8377.5  51340.2    51474
read      384.2   268.7   148.8   192.6   204.9   304.3   376.9   433.8   492.9   575.2   670.2   849.2  1272.9  1927.4  7278.7  73716.5    73708
read      496.5   835.1   137.8   209.4   225.5   304.9   339.4   367.5   399.7   480.7   767.7  1606.5  4002.2  6449.9 31333.9  98444.2    98618
read      384.7   284.4   148.8   193.6   205.7   296.0   362.6   412.2   466.7   567.5   697.4   940.9  1362.2  1867.1  8946.4  81853.0    81977
read      398.9   332.5   148.8   199.1   212.2   304.5   363.1   402.6   444.9   539.9   710.0   992.6  1535.7  2736.7 10154.9  91506.8    91567
read      389.5   219.0   148.8   193.7   206.5   339.6   429.9   490.9   539.3   589.0   642.4   727.1   951.9  1248.8  7637.3  48304.2    48236
read      397.6   326.7   148.8   198.6   211.7   302.2   360.2   400.3   442.2   538.5   721.9   990.1  1558.8  2471.1  8785.7  91796.5    91726
read      391.7   232.2   148.8   193.4   206.1   334.3   427.6   491.5   542.6   595.8   657.1   747.1  1004.7  1416.8  7746.4  52373.8    52458
read      400.0   790.9   148.8   194.2   206.7   306.6   381.6   443.4   505.7   598.1   705.8   914.0  1379.7  2559.5  9607.6  70414.8    70467
read      389.4   423.7   148.8   193.3   205.7   305.3   381.4   442.0   503.3   587.0   689.2   881.3  1276.5  1744.1  8193.3  71112.5    71151
read      387.8   266.3   148.8   192.3   204.4   310.5   394.3   460.4   520.4   593.7   679.0   824.7  1184.4  1609.5  7770.1  64930.8    65016
read      392.2   243.1   148.8   193.9   207.0   350.1   438.6   497.2   540.2   586.0   636.5   711.6   870.9  1247.3  9979.1  41939.3    42057
read      389.7   277.8   148.8   194.4   206.7   299.9   368.6   422.5   480.0   586.0   710.4   942.5  1367.0  1992.3  7192.3  78735.5    78821
read      390.1   252.1   148.8   192.3   204.5   315.4   404.6   471.2   531.1   599.2   678.7   812.7  1138.6  1615.0  8092.2  60669.2    60720
read      392.9   216.5   148.8   193.9   206.9   352.2   442.7   501.2   545.2   590.4   638.9   712.4   874.9  1246.7  7884.6  39853.3    39911
read      364.2   246.8   148.8   208.1   224.8   350.6   399.7   426.0   443.4   462.1   486.1   522.3   614.9  3917.4 10160.1  10611.8    10628

Total QPS = 50546.4 (60655736 / 1200.0s)

Total connections = 64
Misses = 60655736 (100.0%)
Skipped TXs = 0 (0.0%)

RX  181967208 bytes :    0.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,48.99%,100.00%
