Random waveform, supplied seed
Total number of intervals = 120 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791)
Average QPS expected = 51270
Timestamp start: 1684491887836
Timestamp end: 1684493088472

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      488.3   736.0   160.7   219.9   234.8   395.6   493.4   556.3   607.7   672.6   753.3   901.6  1358.8 10872.7 32334.2  26262.3    26273
read      444.1   302.5   160.7   217.4   232.2   378.4   475.5   536.4   583.7   641.4   725.4   888.1  1262.8  2129.2 10993.9  48677.2    48521
read      427.1   256.2   160.7   217.2   232.7   383.1   466.2   518.7   557.9   605.2   667.1   773.4  1056.0  2101.9  9580.7  34082.1    34058
read      336.1   183.6   160.7   209.0   221.6   306.3   359.5   391.4   415.3   444.5   481.5   537.7   685.3  1677.7  7811.9  75684.1    75648
read      385.6   254.1   160.7   222.2   237.0   376.7   436.9   463.7   481.8   501.4   527.5   567.2   678.9  2930.5  9924.1  19464.8    19482
read      389.2   223.2   160.7   228.0   245.2   386.2   434.2   457.3   471.9   492.4   515.2   550.8   661.5  2614.1  9418.2  15070.7    15054
read      335.9   181.1   148.8   209.7   222.4   308.6   362.2   393.3   416.5   444.4   479.7   534.1   664.3  1235.7  7633.5  75774.5    75754
read      392.8   388.2   173.5   257.0   282.0   365.2   395.1   412.5   426.1   442.0   466.7   509.8   654.9  7547.3 13298.3   5259.6     5187
read      394.8   244.3   160.7   230.9   249.5   385.5   438.1   462.6   479.8   499.8   526.7   569.4   683.5  3039.2 11372.1  17650.5    17656
read      320.3   164.9   160.7   208.5   220.6   293.6   339.8   368.5   390.5   416.8   451.0   502.1   631.3  1177.8  6234.7  96204.4    96343
read      362.4   219.2   160.7   215.3   228.4   327.3   403.9   445.8   471.6   498.2   529.0   573.1   679.1  1406.7  9533.2  36686.4    36665
read      328.9   173.9   160.7   208.4   220.7   300.0   351.3   382.9   405.3   433.4   468.4   522.8   652.1  1304.2  7445.5  85138.4    85269
read      373.7   217.9   160.7   218.8   231.7   341.0   423.6   462.2   486.5   511.4   542.0   586.9   713.7  1455.9  7508.1  31554.8    31525
read      348.1   182.3   160.7   213.0   225.9   316.8   373.2   409.6   437.9   470.8   510.3   566.2   683.4  1265.7  7928.6  61634.9    61798
read      396.9   286.0   160.7   231.9   251.1   390.5   434.8   456.9   470.9   491.4   514.5   552.6   666.0  3789.4 12380.3  12238.9    12253
read      392.9   266.7   160.7   223.3   239.3   368.4   441.3   475.4   497.7   522.7   551.0   599.3   728.8  2930.7 12409.4  25763.7    25710
read      331.1   169.5   160.7   208.9   221.4   301.6   353.3   385.3   408.7   437.5   475.4   533.7   659.8  1242.3  7304.3  79831.1    79937
read      394.7   380.9   173.5   248.4   272.6   375.4   409.6   428.3   441.6   459.7   482.7   522.9   637.8  6652.8 16050.3   7277.5     7271
read      326.7   147.1   160.7   208.7   220.9   298.2   349.1   380.4   403.0   431.4   466.6   520.0   641.4  1198.2  4858.8  85691.1    85861
read      323.9   172.3   148.8   208.1   220.3   294.6   343.1   373.7   397.1   425.5   461.8   516.1   641.6  1313.8  7566.8  91380.0    91467
read      338.2   195.6   160.7   210.1   222.9   308.8   362.4   395.4   421.0   452.1   491.1   545.0   667.0  1216.2  7996.7  72251.9    72217
read      376.5   246.7   160.7   218.7   231.5   339.5   425.0   464.6   489.3   515.1   545.0   590.7   718.5  2197.1 11281.9  31057.7    31080
read      332.0   165.1   160.7   209.1   221.7   302.9   354.5   386.7   410.9   440.7   478.3   535.2   657.5  1141.4  7542.3  76810.8    76878
read      327.5   176.0   160.7   208.4   220.8   298.5   348.1   379.2   402.2   431.4   468.3   525.4   648.1  1126.3  7817.8  84659.2    84584
read      400.9   312.1   160.7   231.5   250.7   394.5   440.3   462.5   478.3   498.2   523.8   564.5   681.8  3638.2 13040.0  12519.1    12492
read      355.0   195.4   160.7   214.2   227.4   324.5   382.9   419.4   447.3   479.9   519.0   574.0   691.4  1538.8  9168.8  57155.1    57106
read      316.5   188.5   160.7   207.4   219.4   289.6   333.4   361.1   382.2   407.9   443.0   496.1   624.5  1241.3  8383.1  96379.9    96245
read      397.0   326.1   173.5   251.4   277.0   377.6   411.5   430.6   445.3   463.4   488.8   530.7   658.8  5989.6 12009.8   6788.1     6791

Total QPS = 51260.1 (61512136 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 15193497592 bytes :   12.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.98%,40.82%,100.00%
